ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Topic_Match
291.0,Staff,Friendly staff,Positive,Positive,Friendly staff,True
294.0,Booking-issue,,,Positive,it was ok,False
294.0,Check-in,,,Positive,it was ok,False
294.0,Check-out,,,Positive,it was ok,False
294.0,Facility,,,Positive,it was ok,False
294.0,Food,,,Positive,it was ok,False
294.0,Location,,,Positive,it was ok,False
294.0,Off,,,Positive,it was ok,False
294.0,Off,it was ok,,,,False
294.0,Price,,,Positive,it was ok,False
294.0,Room,clean basic,Positive,Positive,"clean basic, it was ok",True
294.0,Staff,,,Positive,it was ok,False
294.0,Taxi-issue,,,Positive,it was ok,False
296.0,Facility,,,Negative,TV channels to be fixed.,False
296.0,Room,TV CHANNELS TO BE FIXED :),Negative,,,False
297.0,Facility,recently refurbished and very clean!,Positive,,,False
297.0,Room,recently refurbished and very clean!,Positive,Positive,recently refurbished and very clean!,True
298.0,Location,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,Positive,Positive,location is good you can take bus 425 from the airport to somewhere close enough to the hotel.,True
298.0,Room,"room is spacious and clean, bed is comfy too.",Positive,Positive,"room is spacious and clean, bed is comfy too.",True
298.0,Staff,stuff were super nice! ,Positive,Positive,stuff were super nice!,True
299.0,Check-in,,,Positive,I had a great experience staying at La Veranda hotel right from start till the end.,False
299.0,Check-out,,,Positive,I had a great experience staying at La Veranda hotel right from start till the end.,False
299.0,Location," The hotel's location is convenient. Very easy to catch public transportations, many café around and close to the center.",Positive,Positive,"The hotel's location is convenient. Very easy to catch public transportations, many café around and close to the center.",True
299.0,Off,I had a great experience staying at La Veranda hotel right from start till the end.,,,,False
299.0,Room,"the room is just as in the pictures; newly renovated, fully functional and most importantly comfortable and clean.",Positive,Positive,"the room is just as in the pictures; newly renovated, fully functional and most importantly comfortable and clean.",True
299.0,Staff,"The staff was very welcoming and friendly,",Positive,Positive,The staff was very welcoming and friendly.,True
300.0,Facility,It was cold for a swim:),Negative,Negative,It was cold for a swim.,True
300.0,Food,even breakfast was presentable and tasty!,Positive,Positive,"The mini bar was rich and very well priced, even breakfast was presentable and tasty!",True
300.0,Location,"Great location very close to the airport, 1 minute walk to the bus station, beach and restaurants.",Positive,Positive,"Great location very close to the airport, 1 minute walk to the bus station, beach and restaurants.",True
300.0,Off,"My stay at this hotel was a great experience and would definitely come back with my family, Highly recommended!",Positive,Positive,My stay at this hotel was a great experience and would definitely come back with my family! My one night stay felt like home! Highly recommended!,True
300.0,Price,,,Positive,The mini bar was rich and very well priced.,False
300.0,Room,"The room was very clean and spacious. The mini bar was rich and very well priced,",Positive,Positive,The room was very clean and spacious.,True
300.0,Staff,"The staff was so helpful, friendly and welcoming. My one night stay felt like home! ",Positive,Positive,"The staff was so helpful, friendly and welcoming.",True
301.0,Facility,"Christmas vibes, nice ambiance.",Positive,Positive,"Christmas vibes, nice ambiance.",True
301.0,Location,Quiet area.,Positive,Positive,Quiet area.,True
301.0,Off,everything was perfect. definitely will come back.,Positive,Positive,everything was perfect. definitely will come back.,True
301.0,Staff,Staff make you feel at home.,Positive,Positive,Staff make you feel at home.,True
302.0,Room,It was very clean.,Positive,Positive,It was very clean.,True
303.0,Off,,,Positive,Would definitely come again!,False
303.0,Off,"I managed to remote work from the room and balcony, that was pleasant.
 Would definitely come again!",,,,False
303.0,Room,,,Positive,"I managed to remote work from the room and balcony, that was pleasant.",False
303.0,Staff,"Very welcoming couple, helpful, and happy to help for any situation or question.",Positive,Positive,"Very welcoming couple, helpful, and happy to help for any situation or question.",True
304.0,Location,"On top of that, the hotel is less than a minute away on foot from the bus station. 
 The city is nice, a lot of restaurants, bars and shops in the area. And of course lots and lots of beach shores to relax at, one of which you can get on foot for less than 5 minutes.",Positive,Positive,"the hotel is less than a minute away on foot from the bus station. The city is nice, a lot of restaurants, bars and shops in the area. And of course lots and lots of beach shores to relax at, one of which you can get on foot for less than 5 minutes.",True
304.0,Off,,,Neutral,The weather was a bit cold.,False
304.0,Off,The weather was a bit cold.,,,,False
304.0,Room,"What i liked most about the hotel is the room, bed sheets and toilet are super clean. Bed is very comfortable.",Positive,Positive,"the room, bed sheets and toilet are super clean. Bed is very comfortable.",True
304.0,Staff,"The staff was nice, they gave me recommendations on what places to visit and how to roam around.",Positive,Positive,"The staff was nice, they gave me recommendations on what places to visit and how to roam around.",True
305.0,Food,all the restaurants were closed. Richard was amazing and whipped us up an excellent pizza even though they were long since closed.,Positive,Positive,Richard was amazing and whipped us up an excellent pizza even though they were long since closed.,True
305.0,Off,"We had a delayed flight that landed hours late and when we arrived, ",,,,False
305.0,Staff,"First off, the staff. They have been so accommodating and easy to deal with and have gone above and beyond to help us out. ",Positive,Positive,The staff have been so accommodating and easy to deal with and have gone above and beyond to help us out.,True
306.0,Facility,"Good place , ",Positive,,,False
306.0,Location,,,Positive,Good place,False
306.0,Off,we will come back,Positive,Positive,we will come back,True
306.0,Staff,"excellent stuff, ",Positive,Positive,excellent stuff,True
307.0,Facility,"The modern, nice hotel, ",Positive,Positive,"The modern, nice hotel, accommodation for one night before departure.",True
307.0,Location,accommodation for one night before departure.,Positive,,,False
307.0,Price,,,Positive,The hotel arranged a taxi to the airport for 15 €,False
307.0,Staff,The hotel arranged a taxi to the airport for 15 €,Positive,,,False
308.0,Facility,"it was soo nice and cosy, made me feel welcome from the first moment of arrival",Positive,,,False
308.0,Off,Nothing :) ,,,,False
308.0,Room,,,Positive,it was soo nice and cosy,False
308.0,Staff,Wonderful people on reception and in the restaurant :) always smiling and glad to help,Positive,Positive,"Wonderful people on reception and in the restaurant always smiling and glad to help, made me feel welcome from the first moment of arrival",True
309.0,Staff,The management/husband and wife/were fantastic as were all the staff!,Positive,Positive,The management/husband and wife/were fantastic as were all the staff!,True
311.0,Facility,"Pet friendly hotel, highly recommended we had no extra charge for our dogs,",Positive,Positive,"Pet friendly hotel, quick response when asking about bringing them.",True
311.0,Off,,,Positive,highly recommended,False
311.0,Off,Nothing.,,,,False
311.0,Price,,,Positive,no extra charge for our dogs.,False
311.0,Room,"Very clean, Nice freshly decorated rooms.",Positive,Positive,"Very clean, Nice freshly decorated rooms.",True
311.0,Staff,"staff very welcoming and helpful, quick response when asking about bringing them. ",Positive,Positive,staff very welcoming and helpful.,True
312.0,Check-in,,,Positive,they were very flexible about our strange schedule.,False
312.0,Facility,the pool is tiny ,Negative,Negative,"the pool is tiny, the bathrooms can smell like bad plumbing",True
312.0,Facility,"the place was very clean,  and everything was very clean.",Positive,Positive,the place was very clean and everything was very clean.,True
312.0,Food,food was delicious ,Positive,Positive,food was delicious,True
312.0,Location,the airport is very close and the beach is a five minute walk away. ,Positive,Positive,the airport is very close and the beach is a five minute walk away.,True
312.0,Room,and the bathrooms can smell like bad plumbing.,Negative,,,False
312.0,Staff,and there’s an incredibly kind and helpful staff. they were very flexible about our strange schedule.,Positive,Positive,there’s an incredibly kind and helpful staff.,True
313.0,Facility,"Nicely renovated and clean hotel, Quiet street with sufficient parking facilities.",Positive,Positive,Quiet street with sufficient parking facilities.,True
313.0,Location,Quiet street with sufficient parking facilities.,Positive,Positive,Quiet street with sufficient parking facilities.,True
313.0,Price,Fantastic value for money.,Positive,Positive,Fantastic value for money.,True
313.0,Room,,,Positive,Nicely renovated and clean hotel.,False
313.0,Staff,Super friendly staff. ,Positive,Positive,Super friendly staff.,True
