ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
353,Location,Far from centre town.,Negative,Negative,Far from centre town.,True
353,Location,Near the airport,Positive,Positive,Near the airport.,True
353,Room,Weak WiFi,Negative,,,False
353,Room,Very clean and comfy room with balcony,Positive,Positive,"Very clean and comfy room with balcony., Simple clear contemporary decoration.",True
353,Staff,"the staff , although very friendly , still needs to improve its organisation and collaboration",Negative,Negative,"the staff, although very friendly, still needs to improve its organisation and collaboration.",True
353,Staff,Friendly staff.,Positive,Positive,Friendly staff.,True
354,Room,very clean and a home-experience.,Positive,Positive,very clean and a home-experience.,True
354,Staff,"Very nice staff, ",Positive,Positive,Very nice staff.,True
355,Food,"Breakfast in the hotel was great,",Positive,Positive,"had cocktails in one place, and a dinner in another., Breakfast in the hotel was great.",True
355,Location,"We’ve chosen La Veranda as we had an early flight from Larnaka airport, There is a beach strip nearby with various restaurants for every taste ",Positive,Positive,"chosen La Veranda as we had an early flight from Larnaka airport, and we enjoyed one night stay., There is a beach strip nearby with various restaurants for every taste.",True
356,Booking-issue,,,Positive,The communication prior to arriving was brilliant.,False
356,Facility,,,Positive,Extremely clean too.,False
356,Room,Extremely clean too.,Positive,,,False
356,Staff,"The communication prior to arriving was brilliant. The staff at the hotel were friendly, polite and nothing was too much for them. Always willing to help in anyway which made our stay enjoyable. ",Positive,Positive,"The staff at the hotel were friendly, polite and nothing was too much for them. Always willing to help in anyway which made our stay enjoyable.",True
357,Facility,hotel is comfortable and clean,Positive,,,False
357,Room,,,Positive,hotel is comfortable and clean,False
357,Staff,"Staff is friendly, ",Positive,Positive,Staff is friendly,True
358,Location,Location close to airport,Positive,Positive,Location close to airport,True
361,Location,The location near Makanzie Beach6,Positive,Positive,The location near Makanzie Beach.,True
362,Food,"I recommend the breakfasts, which are really delicious.",Positive,Positive,"I recommend the breakfasts, which are really delicious.",True
362,Room,the room with a balcony overlooking Makenzy and Salt Lake made an amazing impression. ,Positive,Positive,the room with a balcony overlooking Makenzy and Salt Lake made an amazing impression.,True
362,Staff,"Excellent service, very kind and helpful staff, ",Positive,Positive,"Excellent service, very kind and helpful staff.",True
363,Staff,"The staff were exceptionally attentive to ensuring that our stay was pleasent. Hospitality was great,",Positive,Positive,The staff were exceptionally attentive to ensuring that our stay was pleasant.,True
364,Location,Loads of bars and restaurants 5 mins walk away on the beach. ,Positive,Positive,Loads of bars and restaurants 5 mins walk away on the beach.,True
364,Staff,Really friendly and accomodating hosts.,Positive,Positive,Really friendly and accommodating hosts.,True
365,Check-in,We arrived in the night and were checked-in quickly ,Positive,Positive,checked-in quickly,True
365,Facility,"The hotel had been just renovated, very convenient for our short stay in Larnaka.",Positive,Positive,The hotel had been just renovated,True
365,Location,,,Positive,very convenient for our short stay in Larnaka,False
365,Room,,,Positive,slept well the rest of the night,False
366,Facility,,,Positive,Excellent Hotel. Is my 5th time that i stay in this hotel and i want to say that is better than a 5star hotel.,False
366,Food,"Especially,the chef of La Vernada Hotel is perfest,he made delicious breakfast,lunch and dinner and his food is better than a 5star hotel. and the prices of the food are very good and are not expensive.Absolutely fantastic hotel with an excellent chef that make this hotel perfect.",Positive,Positive,"he made delicious breakfast,lunch and dinner and his food is better than a 5star hotel.",True
366,Price,"Moreover,the price of his hotel and the prices of the food are very good and are not expensive.",Positive,Positive,the price of his hotel and the prices of the food are very good and are not expensive.,True
366,Staff,,,Positive,"the chef of La Vernada Hotel is perfest,he made delicious breakfast,lunch and dinner and his food is better than a 5star hotel.",False
367,Location,Good choice for travelers in larnaca,Positive,Positive,Good choice for travelers in larnaca,True
367,Room,Nice room with comfortable beds and nice bathroom. ,Positive,Positive,Nice room with comfortable beds and nice bathroom.,True
367,Staff,Friendly Staff. ,Positive,Positive,Friendly Staff.,True
368,Location,and perfect location.,Positive,Positive,perfect location,True
368,Room,Clean,Positive,Positive,Clean,True
369,Food,The food was amazing at the restaurant,Positive,Positive,The food was amazing at the restaurant,True
369,Room,Mostly the bathroom floor sink was closed with tapes and there was bugs under it. ,Negative,Negative,Mostly the bathroom floor sink was closed with tapes and there was bugs under it.,True
369,Room,,,Positive,I think it was a special case and don't think that all hotel rooms has the same issue.,False
370,Location,good location from the airport and sea.,Positive,Positive,good location from the airport and sea.,True
370,Room,"Extremely clean, newly renovated, efficiently run, ",Positive,Positive,"Extremely clean, newly renovated.",True
370,Staff,,,Positive,efficiently run.,False
371,Staff,People working here are the best ever,Positive,Positive,People working here are the best ever,True
373,Facility,"Cozy, clean hotel, Nice place, ",Positive,Positive,"Cozy, clean hotel.",True
373,Food,"Can also enjoy delicious breakfast, if desired. ",Positive,Positive,"delicious breakfast, if desired.",True
373,Location,I stayed for a couple of nights so that I could quickly get to the airport. ,Positive,Positive,quickly get to the airport.,True
373,Staff,with wonderful staff. ,Positive,Positive,wonderful staff.,True
374,Facility,Pool could of been bigger ,Negative,Negative,Pool could of been bigger,True
374,Facility,,,Positive,it didn’t matter,False
374,Location,Location is great. ,Positive,Positive,"Location is great., right next to an amazing beach “mckenzie beach”",True
374,Room,"Rooms were a great size, very clean, modern and comfy.",Positive,Positive,"Rooms were a great size, very clean, modern and comfy.",True
375,Facility,"Overall the hotel is well situated,",Positive,,,False
375,Food,The food he creates is outstanding and delicious. Even the simplest of food ie. chicken burger and salad was made to taste exceptional. Richard cooks from the heart.  ,Positive,Positive,The food he creates is outstanding and delicious. Even the simplest of food ie. chicken burger and salad was made to taste exceptional.,True
375,Location,,,Positive,the hotel is well situated.,False
375,Room,the rooms are stylish and the beds very comfortable. ,Positive,Positive,the rooms are stylish and the beds very comfortable.,True
375,Staff,The staff are helpful and friendly. ,Positive,Positive,The staff are helpful and friendly.,True
376,Facility,"It was very clean, very comfortable easily a 5 star hotel. Very welcoming, ",Positive,Positive,Very welcoming.,True
376,Food,"The chef is incredible and very friendly, the kind of person who loves nothing more than you enjoying his food!",Positive,,,False
376,Location,5 minute walk to the beach.,Positive,Positive,5 minute walk to the beach.,True
376,Room,,,Positive,"It was very clean, very comfortable easily a 5 star hotel.",False
376,Staff,,,Positive,"The chef is incredible and very friendly, the kind of person who loves nothing more than you enjoying his food!",False
377,Food,Breakfast was delicious. ,Positive,Positive,Breakfast was delicious.,True
377,Location,"Hotel is near to the beach, airport and bus station.",Positive,Positive,"Hotel is near to the beach, airport and bus station.",True
377,Room,Rooms are clean. ,Positive,Positive,Rooms are clean.,True
377,Staff,Staff very polite and helpful. ,Positive,Positive,Staff very polite and helpful.,True
