ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
353,Facility," Simple clear contemporary decoration, This hotel being new",Positive,,,False
353,Food,Healthy breakfast.,Positive,Positive,* Healthy breakfast.,True
353,Location,Far from centre town.,Negative,Negative,Far from centre town.,True
353,Location,Near the airport,Positive,Positive,* Near the airport,True
353,Room,Weak WiFi,Negative,,,False
353,Room,Very clean and comfy room with balcony,Positive,Positive,* Very clean and comfy room with balcony,True
353,Staff,"the staff , although very friendly , still needs to improve its organisation and collaboration",Negative,Negative,"the staff, although very friendly, still needs to improve its organisation and collaboration",True
353,Staff,Friendly staff.,Positive,Positive,* Friendly staff.,True
353,WiFi,,,Negative,Weak WiFi,False
354,Facility,,,Positive,a home-experience,False
354,Room,very clean and a home-experience.,Positive,Positive,very clean,True
354,Staff,"Very nice staff, ",Positive,Positive,Very nice staff,True
355,Food,"Breakfast in the hotel was great,",Positive,Positive,various restaurants for every taste,True
355,Location,"We’ve chosen La Veranda as we had an early flight from Larnaka airport, There is a beach strip nearby with various restaurants for every taste ",Positive,Positive,"We've chosen La Veranda as we had an early flight from Larnaka airport,",True
355,Room,,,Positive,Nothing to complain about,False
356,Room,Extremely clean too.,Positive,,,False
356,Staff,"The communication prior to arriving was brilliant. The staff at the hotel were friendly, polite and nothing was too much for them. Always willing to help in anyway which made our stay enjoyable. ",Positive,,,False
357,Facility,hotel is comfortable and clean,Positive,,,False
357,Staff,"Staff is friendly, ",Positive,Positive,Staff is friendly,True
358,Location,Location close to airport,Positive,Positive,Location close to airport,True
360,Price,,,Positive,cheap,False
360,Room,,,Negative,although not big,False
360,Room,,,Positive,"The room was very clean, well decorated and modern",False
361,Location,The location near Makanzie Beach6,Positive,Positive,The location near Makanzie Beach,True
362,Food,"I recommend the breakfasts, which are really delicious.",Positive,Positive,"I recommend the breakfasts, which are really delicious.",True
362,Room,the room with a balcony overlooking Makenzy and Salt Lake made an amazing impression. ,Positive,Positive,the room with a balcony overlooking Makenzy and Salt Lake made an amazing impression.,True
362,Staff,"Excellent service, very kind and helpful staff, ",Positive,Positive,"Excellent service, very kind and helpful staff",True
363,Staff,"The staff were exceptionally attentive to ensuring that our stay was pleasent. Hospitality was great,",Positive,Positive,"The staff were exceptionally attentive to ensuring that our stay was pleasent, Hospitality was great",True
364,Location,Loads of bars and restaurants 5 mins walk away on the beach. ,Positive,Positive,loads of bars and restaurants 5 mins walk away on the beach,True
364,Room,,,Positive,Enjoyed an excellent overnight stay before heading the the airport,False
364,Staff,Really friendly and accomodating hosts.,Positive,Positive,Really friendly and accomodating hosts,True
365,Check-in,We arrived in the night and were checked-in quickly ,Positive,Positive,checked-in quickly,True
365,Facility,"The hotel had been just renovated, very convenient for our short stay in Larnaka.",Positive,Positive,just renovated,True
365,Location,,,Positive,Larnaka,False
365,Staff,,,Positive,checked-in quickly,False
366,Food,"Especially,the chef of La Vernada Hotel is perfest,he made delicious breakfast,lunch and dinner and his food is better than a 5star hotel. and the prices of the food are very good and are not expensive.Absolutely fantastic hotel with an excellent chef that make this hotel perfect.",Positive,Positive,"made delicious breakfast,lunch and dinner, his food is better than a 5star hotel",True
366,Price,"Moreover,the price of his hotel and the prices of the food are very good and are not expensive.",Positive,Positive,the prices of the food are very good and are not expensive,True
366,Staff,,,Positive,"Excellent Hotel, the chef of La Vernada Hotel is perfest, his food is better than a 5star hotel",False
367,Location,Good choice for travelers in larnaca,Positive,,,False
367,Room,Nice room with comfortable beds and nice bathroom. ,Positive,Positive,Nice room with comfortable beds and nice bathroom.,True
367,Staff,Friendly Staff. ,Positive,Positive,Friendly Staff.,True
368,Location,and perfect location.,Positive,Positive,Clean and perfect location.,True
368,Room,,,Negative,"the room was a little bit dirty., the room was a little bit dirty.",False
368,Room,Clean,Positive,Positive,"The room is enough big., The room is enough big.",True
369,Food,The food was amazing at the restaurant,Positive,Positive,The food was amazing at the restaurant,True
369,Location,,,Positive,Location and staff,False
369,Room,Mostly the bathroom floor sink was closed with tapes and there was bugs under it. ,Negative,Negative,Mostly the bathroom floor sink was closed with tapes and there was bugs under it.,True
369,Room,,,Positive,I think it was a special case and don't think that all hotel rooms has the same issue,False
369,Staff,,,Positive,Location and staff,False
370,Location,good location from the airport and sea.,Positive,Positive,good location from the airport and sea,True
370,Room,"Extremely clean, newly renovated, efficiently run, ",Positive,Positive,"Extremely clean, newly renovated",True
371,Staff,People working here are the best ever,Positive,Positive,People working here are the best ever,True
373,Facility,"Cozy, clean hotel, Nice place, ",Positive,,,False
373,Food,"Can also enjoy delicious breakfast, if desired. ",Positive,Positive,delicious breakfast,True
373,Location,I stayed for a couple of nights so that I could quickly get to the airport. ,Positive,,,False
373,Room,,,Negative,although not big,False
373,Staff,with wonderful staff. ,Positive,Positive,wonderful,True
374,Facility,Pool could of been bigger ,Negative,,,False
374,Location,Location is great. ,Positive,Positive,Location is great.,True
374,Room,"Rooms were a great size, very clean, modern and comfy.",Positive,Positive,"Rooms were a great size, very clean, modern and comfy",True
375,Facility,"Overall the hotel is well situated,",Positive,,,False
375,Food,The food he creates is outstanding and delicious. Even the simplest of food ie. chicken burger and salad was made to taste exceptional. Richard cooks from the heart.  ,Positive,Positive,"The food he creates is outstanding and delicious, Even the simplest of food ie. chicken burger and salad was made to taste exceptional",True
375,Location,,,Positive,Overall the hotel is well situated,False
375,Room,,,Negative,although not big,False
375,Room,the rooms are stylish and the beds very comfortable. ,Positive,,,False
375,Staff,The staff are helpful and friendly. ,Positive,Positive,The staff are helpful and friendly.,True
376,Facility,"It was very clean, very comfortable easily a 5 star hotel. Very welcoming, ",Positive,,,False
376,Food,"The chef is incredible and very friendly, the kind of person who loves nothing more than you enjoying his food!",Positive,Positive,the kind of person who loves nothing more than you enjoying his food!,True
376,Location,5 minute walk to the beach.,Positive,Positive,5 minute walk to the beach,True
376,Room,,,Positive,"It was very clean, very comfortable easily a 5 star hotel",False
376,Staff,,,Positive,the chef is incredible and very friendly,False
377,Food,Breakfast was delicious. ,Positive,Positive,Breakfast was delicious,True
377,Location,"Hotel is near to the beach, airport and bus station.",Positive,Positive,"Hotel is near to the beach, airport and bus station",True
377,Room,Rooms are clean. ,Positive,Positive,Rooms are clean,True
377,Staff,Staff very polite and helpful. ,Positive,Positive,Staff very polite and helpful,True
378,Food,The food was delicious. ,Positive,Positive,The food was delicious.,True
378,Room,The room was very clean and comfortable. ,Positive,Positive,The room was very clean and comfortable.,True
378,Staff,The staff was very friendly. ,Positive,Positive,The staff was very friendly.,True
379,Facility,,,Positive,"Clean rooms, comfortable beds - everything was giod!",False
379,Food,and got early breakfast as well as had nice evening in bar. ,Positive,Positive,got early breakfast as well as had nice evening in bar,True
379,Room,"Clean rooms, comfortable beds - ",Positive,,,False
379,Staff,"were pleased by staff, Hotel administrator helped us with taxi. ",Positive,Positive,"were pleased by staff, Hotel administrator helped us with taxi",True
